时间戳,绝对时间,相对时间(s),功能码,参数,校验通过,MagNorm,Mx,My,Mz
19:46:44.550,19:46:44.550,11544.21,0x8A,0x00,True,4,3.18,3.8,-0.5
19:47:14.515,19:47:14.515,11574.175,0x8A,0x00,True,4,3.16,3.81,-0.44
19:47:44.510,19:47:44.510,11604.17,0x8A,0x00,True,5,3.2,3.82,-0.52
19:48:14.510,19:48:14.510,11634.17,0x8A,0x00,True,5,3.21,3.8,-0.52
19:48:44.490,19:48:44.490,11664.15,0x8A,0x00,True,5,3.2,3.81,-0.5
19:49:14.479,19:49:14.479,11694.139,0x8A,0x00,True,5,3.16,3.84,-0.51
19:49:44.465,19:49:44.465,11724.125,0x8A,0x00,True,4,3.16,3.84,-0.45
19:50:14.439,19:50:14.439,11754.099,0x8A,0x00,True,4,3.15,3.83,-0.47
19:50:44.439,19:50:44.439,11784.099,0x8A,0x00,True,4,3.18,3.81,-0.49
19:51:14.420,19:51:14.420,11814.08,0x8A,0x00,True,4,3.18,3.82,-0.44
19:51:44.405,19:51:44.405,11844.065,0x8A,0x00,True,5,3.2,3.84,-0.45
19:52:14.399,19:52:14.399,11874.059,0x8A,0x00,True,4,3.16,3.79,-0.43
19:52:44.375,19:52:44.375,11904.035,0x8A,0x00,True,5,3.17,3.83,-0.5
19:53:14.359,19:53:14.359,11934.019,0x8A,0x00,True,4,3.16,3.79,-0.51
19:53:44.340,19:53:44.340,11964.0,0x8A,0x00,True,5,3.2,3.85,-0.51
19:54:14.325,19:54:14.325,11993.985,0x8A,0x00,True,4,3.17,3.81,-0.51
19:54:44.310,19:54:44.310,12023.97,0x8A,0x00,True,4,3.16,3.81,-0.54
19:55:14.274,19:55:14.274,12053.934,0x8A,0x00,True,4,3.17,3.81,-0.48
19:55:44.265,19:55:44.265,12083.925,0x8A,0x00,True,4,3.17,3.79,-0.44
19:56:14.260,19:56:14.260,12113.92,0x8A,0x00,True,5,3.21,3.82,-0.51
19:56:44.240,19:56:44.240,12143.9,0x8A,0x00,True,5,3.18,3.84,-0.53
19:57:14.226,19:57:14.226,12173.886,0x8A,0x00,True,4,3.17,3.81,-0.54
19:57:44.194,19:57:44.194,12203.854,0x8A,0x00,True,4,3.17,3.83,-0.46
19:58:14.180,19:58:14.180,12233.84,0x8A,0x00,True,4,3.16,3.8,-0.51
19:59:24.155,19:59:24.155,12303.815,0x8A,0x00,True,4,3.14,3.84,-0.53
19:59:24.155,19:59:24.155,12303.815,0x8A,0x00,True,4,3.18,3.8,-0.38
19:59:44.122,19:59:44.122,12323.782,0x8A,0x00,True,5,3.16,3.84,-0.51
20:00:14.107,20:00:14.107,12353.767,0x8A,0x00,True,5,3.18,3.83,-0.46
20:00:44.107,20:00:44.107,12383.767,0x8A,0x00,True,5,3.21,3.8,-0.45
20:01:14.098,20:01:14.098,12413.758,0x8A,0x00,True,5,3.18,3.82,-0.53
20:01:44.072,20:01:44.072,12443.732,0x8A,0x00,True,4,3.19,3.79,-0.49
20:02:14.058,20:02:14.058,12473.718,0x8A,0x00,True,5,3.18,3.83,-0.42
20:02:44.032,20:02:44.032,12503.692,0x8A,0x00,True,4,3.16,3.78,-0.49
20:03:14.022,20:03:14.022,12533.682,0x8A,0x00,True,5,3.2,3.83,-0.47
20:03:44.008,20:03:44.008,12563.668,0x8A,0x00,True,5,3.18,3.83,-0.53
20:04:13.992,20:04:13.992,12593.652,0x8A,0x00,True,4,3.18,3.81,-0.44
20:04:43.978,20:04:43.978,12623.638,0x8A,0x00,True,4,3.14,3.8,-0.48
20:05:13.947,20:05:13.947,12653.607,0x8A,0x00,True,4,3.19,3.79,-0.46
20:05:43.932,20:05:43.932,12683.592,0x8A,0x00,True,4,3.19,3.79,-0.49
20:06:13.933,20:06:13.933,12713.593,0x8A,0x00,True,4,3.17,3.8,-0.47
20:06:43.917,20:06:43.917,12743.577,0x8A,0x00,True,4,3.16,3.77,-0.42
20:07:13.897,20:07:13.897,12773.557,0x8A,0x00,True,4,3.15,3.8,-0.47
20:07:43.872,20:07:43.872,12803.532,0x8A,0x00,True,4,3.17,3.79,-0.49
20:08:13.862,20:08:13.862,12833.522,0x8A,0x00,True,4,3.16,3.81,-0.45
20:08:43.848,20:08:43.848,12863.508,0x8A,0x00,True,5,3.18,3.84,-0.54
20:09:13.832,20:09:13.832,12893.492,0x8A,0x00,True,5,3.2,3.82,-0.5
20:09:43.825,20:09:43.825,12923.485,0x8A,0x00,True,4,3.17,3.8,-0.54
20:10:13.792,20:10:13.792,12953.452,0x8A,0x00,True,5,3.17,3.83,-0.47
20:10:43.787,20:10:43.787,12983.447,0x8A,0x00,True,4,3.16,3.79,-0.43
20:11:13.772,20:11:13.772,13013.432,0x8A,0x00,True,4,3.17,3.77,-0.48
20:11:43.758,20:11:43.758,13043.418,0x8A,0x00,True,4,3.15,3.81,-0.54
20:12:13.755,20:12:13.755,13073.415,0x8A,0x00,True,5,3.17,3.84,-0.47
20:12:43.732,20:12:43.732,13103.392,0x8A,0x00,True,5,3.18,3.81,-0.57
20:13:13.718,20:13:13.718,13133.378,0x8A,0x00,True,4,3.16,3.79,-0.48
20:13:43.697,20:13:43.697,13163.357,0x8A,0x00,True,4,3.19,3.79,-0.43
20:14:13.688,20:14:13.688,13193.348,0x8A,0x00,True,4,3.16,3.77,-0.5
20:14:43.678,20:14:43.678,13223.338,0x8A,0x00,True,4,3.14,3.85,-0.51
20:15:13.662,20:15:13.662,13253.322,0x8A,0x00,True,4,3.15,3.82,-0.52
20:15:43.652,20:15:43.652,13283.312,0x8A,0x00,True,4,3.17,3.8,-0.46
20:16:13.633,20:16:13.633,13313.293,0x8A,0x00,True,4,3.2,3.79,-0.48
20:16:43.622,20:16:43.622,13343.282,0x8A,0x00,True,4,3.17,3.81,-0.51
20:17:13.607,20:17:13.607,13373.267,0x8A,0x00,True,4,3.14,3.82,-0.52
20:17:43.592,20:17:43.592,13403.252,0x8A,0x00,True,4,3.13,3.76,-0.53
20:18:13.577,20:18:13.577,13433.237,0x8A,0x00,True,5,3.18,3.83,-0.44
20:18:43.553,20:18:43.553,13463.213,0x8A,0x00,True,4,3.17,3.8,-0.5
20:19:13.537,20:19:13.537,13493.197,0x8A,0x00,True,4,3.17,3.8,-0.45
20:19:43.532,20:19:43.532,13523.192,0x8A,0x00,True,4,3.15,3.76,-0.5
20:20:13.518,20:20:13.518,13553.178,0x8A,0x00,True,4,3.16,3.8,-0.48
20:20:43.502,20:20:43.502,13583.162,0x8A,0x00,True,4,3.15,3.78,-0.5
20:21:13.473,20:21:13.473,13613.133,0x8A,0x00,True,4,3.16,3.79,-0.43
20:21:43.457,20:21:43.457,13643.117,0x8A,0x00,True,5,3.19,3.82,-0.47
20:22:13.452,20:22:13.452,13673.112,0x8A,0x00,True,4,3.19,3.8,-0.47
20:22:43.428,20:22:43.428,13703.088,0x8A,0x00,True,4,3.17,3.82,-0.47
20:23:13.423,20:23:13.423,13733.083,0x8A,0x00,True,4,3.18,3.82,-0.47
20:23:43.397,20:23:43.397,13763.057,0x8A,0x00,True,5,3.18,3.82,-0.51
20:24:13.393,20:24:13.393,13793.053,0x8A,0x00,True,4,3.2,3.79,-0.47
20:24:43.372,20:24:43.372,13823.032,0x8A,0x00,True,4,3.16,3.8,-0.47
20:25:13.343,20:25:13.343,13853.003,0x8A,0x00,True,4,3.17,3.79,-0.48
20:25:43.337,20:25:43.337,13882.997,0x8A,0x00,True,4,3.17,3.79,-0.5
20:26:13.308,20:26:13.308,13912.968,0x8A,0x00,True,4,3.17,3.77,-0.47
20:26:43.293,20:26:43.293,13942.953,0x8A,0x00,True,4,3.18,3.81,-0.48
20:27:13.287,20:27:13.287,13972.947,0x8A,0x00,True,4,3.17,3.81,-0.51
20:27:43.272,20:27:43.272,14002.932,0x8A,0x00,True,5,3.2,3.8,-0.52
20:28:13.262,20:28:13.262,14032.922,0x8A,0x00,True,4,3.18,3.81,-0.48
20:28:43.232,20:28:43.232,14062.892,0x8A,0x00,True,5,3.17,3.85,-0.49
20:29:13.228,20:29:13.228,14092.888,0x8A,0x00,True,5,3.17,3.83,-0.49
20:29:43.197,20:29:43.197,14122.857,0x8A,0x00,True,4,3.17,3.78,-0.52
20:30:13.192,20:30:13.192,14152.852,0x8A,0x00,True,4,3.15,3.83,-0.5
20:30:43.178,20:30:43.178,14182.838,0x8A,0x00,True,4,3.16,3.78,-0.48
20:31:13.152,20:31:13.152,14212.812,0x8A,0x00,True,4,3.19,3.77,-0.47
20:31:43.143,20:31:43.143,14242.803,0x8A,0x00,True,4,3.16,3.8,-0.48
20:32:13.127,20:32:13.127,14272.787,0x8A,0x00,True,4,3.2,3.79,-0.47
20:32:43.098,20:32:43.098,14302.758,0x8A,0x00,True,5,3.18,3.84,-0.47
20:33:13.097,20:33:13.097,14332.757,0x8A,0x00,True,4,3.17,3.81,-0.48
20:33:43.072,20:33:43.072,14362.732,0x8A,0x00,True,4,3.17,3.81,-0.5
20:34:13.062,20:34:13.062,14392.722,0x8A,0x00,True,4,3.18,3.81,-0.46
20:34:43.047,20:34:43.047,14422.707,0x8A,0x00,True,4,3.19,3.81,-0.41
20:35:13.032,20:35:13.032,14452.692,0x8A,0x00,True,5,3.19,3.82,-0.45
20:35:43.018,20:35:43.018,14482.678,0x8A,0x00,True,4,3.14,3.79,-0.46
20:36:12.992,20:36:12.992,14512.652,0x8A,0x00,True,5,3.18,3.85,-0.49
20:36:42.993,20:36:42.993,14542.653,0x8A,0x00,True,4,3.15,3.79,-0.49
20:37:12.978,20:37:12.978,14572.638,0x8A,0x00,True,4,3.17,3.79,-0.49
20:37:42.958,20:37:42.958,14602.618,0x8A,0x00,True,4,3.15,3.81,-0.48
20:38:12.947,20:38:12.947,14632.607,0x8A,0x00,True,5,3.18,3.83,-0.44
20:38:42.917,20:38:42.917,14662.577,0x8A,0x00,True,4,3.16,3.8,-0.46
20:39:12.902,20:39:12.902,14692.562,0x8A,0x00,True,5,3.18,3.82,-0.53
20:39:42.902,20:39:42.902,14722.562,0x8A,0x00,True,4,3.15,3.81,-0.55
20:40:12.888,20:40:12.888,14752.548,0x8A,0x00,True,4,3.17,3.8,-0.48
20:40:42.867,20:40:42.867,14782.527,0x8A,0x00,True,4,3.18,3.79,-0.47
20:41:12.862,20:41:12.862,14812.522,0x8A,0x00,True,4,3.19,3.78,-0.54
20:41:42.848,20:41:42.848,14842.508,0x8A,0x00,True,5,3.18,3.83,-0.48
20:42:12.823,20:42:12.823,14872.483,0x8A,0x00,True,4,3.16,3.82,-0.54
20:42:42.815,20:42:42.815,14902.475,0x8A,0x00,True,4,3.19,3.8,-0.49
20:43:12.793,20:43:12.793,14932.453,0x8A,0x00,True,4,3.15,3.79,-0.43
20:43:42.762,20:43:42.762,14962.422,0x8A,0x00,True,5,3.22,3.8,-0.52
20:44:12.763,20:44:12.763,14992.423,0x8A,0x00,True,5,3.17,3.83,-0.52
20:44:42.742,20:44:42.742,15022.402,0x8A,0x00,True,4,3.17,3.83,-0.48
20:45:12.732,20:45:12.732,15052.392,0x8A,0x00,True,4,3.14,3.83,-0.44
20:45:42.702,20:45:42.702,15082.362,0x8A,0x00,True,5,3.2,3.86,-0.47
20:46:12.687,20:46:12.687,15112.347,0x8A,0x00,True,5,3.17,3.85,-0.52
20:46:42.668,20:46:42.668,15142.328,0x8A,0x00,True,4,3.17,3.78,-0.48
20:47:12.665,20:47:12.665,15172.325,0x8A,0x00,True,4,3.16,3.79,-0.44
20:47:42.643,20:47:42.643,15202.303,0x8A,0x00,True,4,3.15,3.82,-0.48
20:48:12.627,20:48:12.627,15232.287,0x8A,0x00,True,5,3.16,3.84,-0.49
20:48:42.598,20:48:42.598,15262.258,0x8A,0x00,True,5,3.18,3.82,-0.46
20:49:12.582,20:49:12.582,15292.242,0x8A,0x00,True,4,3.17,3.81,-0.52
20:49:42.572,20:49:42.572,15322.232,0x8A,0x00,True,4,3.17,3.81,-0.42
20:50:12.558,20:50:12.558,15352.218,0x8A,0x00,True,4,3.18,3.78,-0.52
20:50:42.546,20:50:42.546,15382.206,0x8A,0x00,True,4,3.17,3.82,-0.47
20:51:12.512,20:51:12.512,15412.172,0x8A,0x00,True,4,3.15,3.82,-0.51
20:51:42.507,20:51:42.507,15442.167,0x8A,0x00,True,4,3.15,3.83,-0.45
20:52:12.492,20:52:12.492,15472.152,0x8A,0x00,True,4,3.17,3.82,-0.5
20:52:42.467,20:52:42.467,15502.127,0x8A,0x00,True,5,3.19,3.84,-0.47
20:53:12.458,20:53:12.458,15532.118,0x8A,0x00,True,4,3.16,3.81,-0.52
20:53:42.433,20:53:42.433,15562.093,0x8A,0x00,True,5,3.18,3.83,-0.47
20:54:12.433,20:54:12.433,15592.093,0x8A,0x00,True,4,3.18,3.8,-0.48
20:54:42.431,20:54:42.431,15622.091,0x8A,0x00,True,4,3.17,3.81,-0.46
20:55:12.402,20:55:12.402,15652.062,0x8A,0x00,True,4,3.16,3.82,-0.47
20:55:42.382,20:55:42.382,15682.042,0x8A,0x00,True,5,3.19,3.82,-0.5
20:56:12.383,20:56:12.383,15712.043,0x8A,0x00,True,4,3.14,3.8,-0.43
20:56:42.362,20:56:42.362,15742.022,0x8A,0x00,True,4,3.18,3.82,-0.45
20:57:12.337,20:57:12.337,15771.997,0x8A,0x00,True,5,3.18,3.84,-0.53
20:57:42.317,20:57:42.317,15801.977,0x8A,0x00,True,5,3.17,3.85,-0.49
20:58:12.317,20:58:12.317,15831.977,0x8A,0x00,True,5,3.23,3.8,-0.52
20:58:42.315,20:58:42.315,15861.975,0x8A,0x00,True,5,3.18,3.84,-0.48
20:59:12.277,20:59:12.277,15891.937,0x8A,0x00,True,4,3.17,3.81,-0.51
20:59:42.268,20:59:42.268,15921.928,0x8A,0x00,True,5,3.18,3.82,-0.5
21:00:12.268,21:00:12.268,15951.928,0x8A,0x00,True,5,3.17,3.84,-0.51
21:00:42.248,21:00:42.248,15981.908,0x8A,0x00,True,4,3.16,3.77,-0.51
21:01:12.232,21:01:12.232,16011.892,0x8A,0x00,True,4,3.16,3.84,-0.45
21:01:42.228,21:01:42.228,16041.888,0x8A,0x00,True,5,3.17,3.84,-0.48
21:02:12.197,21:02:12.197,16071.857,0x8A,0x00,True,4,3.16,3.82,-0.5
21:02:42.183,21:02:42.183,16101.843,0x8A,0x00,True,4,3.18,3.81,-0.45
21:03:12.178,21:03:12.178,16131.838,0x8A,0x00,True,4,3.15,3.79,-0.48
21:03:42.173,21:03:42.173,16161.833,0x8A,0x00,True,4,3.19,3.8,-0.52
21:04:12.157,21:04:12.157,16191.817,0x8A,0x00,True,4,3.18,3.82,-0.49
21:04:42.138,21:04:42.138,16221.798,0x8A,0x00,True,5,3.18,3.82,-0.53
21:05:12.107,21:05:12.107,16251.767,0x8A,0x00,True,4,3.17,3.82,-0.5
21:05:42.097,21:05:42.097,16281.757,0x8A,0x00,True,4,3.17,3.81,-0.42
21:06:12.098,21:06:12.098,16311.758,0x8A,0x00,True,5,3.17,3.84,-0.47
21:06:42.077,21:06:42.077,16341.737,0x8A,0x00,True,4,3.16,3.82,-0.46
21:07:12.073,21:07:12.073,16371.733,0x8A,0x00,True,4,3.18,3.75,-0.5
21:07:42.065,21:07:42.065,16401.725,0x8A,0x00,True,4,3.17,3.82,-0.48
21:08:12.027,21:08:12.027,16431.687,0x8A,0x00,True,4,3.15,3.79,-0.49
21:08:42.018,21:08:42.018,16461.678,0x8A,0x00,True,4,3.15,3.79,-0.47
21:09:12.025,21:09:12.025,16491.685,0x8A,0x00,True,4,3.16,3.82,-0.47
21:09:42.002,21:09:42.002,16521.662,0x8A,0x00,True,5,3.2,3.81,-0.47
21:10:11.987,21:10:11.987,16551.647,0x8A,0x00,True,5,3.18,3.84,-0.46
21:10:41.982,21:10:41.982,16581.642,0x8A,0x00,True,5,3.2,3.85,-0.51
21:11:11.968,21:11:11.968,16611.628,0x8A,0x00,True,4,3.16,3.84,-0.47
21:11:41.936,21:11:41.936,16641.596,0x8A,0x00,True,5,3.17,3.84,-0.5
21:12:11.928,21:12:11.928,16671.588,0x8A,0x00,True,4,3.19,3.78,-0.49
21:12:41.917,21:12:41.917,16701.577,0x8A,0x00,True,4,3.17,3.83,-0.48
21:13:11.913,21:13:11.913,16731.573,0x8A,0x00,True,5,3.18,3.84,-0.53
21:13:41.886,21:13:41.886,16761.546,0x8A,0x00,True,4,3.15,3.83,-0.5
21:14:11.873,21:14:11.873,16791.533,0x8A,0x00,True,5,3.19,3.83,-0.48
21:14:41.857,21:14:41.857,16821.517,0x8A,0x00,True,5,3.17,3.83,-0.48
21:15:11.865,21:15:11.865,16851.525,0x8A,0x00,True,5,3.21,3.85,-0.43
21:15:41.837,21:15:41.837,16881.497,0x8A,0x00,True,5,3.17,3.85,-0.5
21:16:11.822,21:16:11.822,16911.482,0x8A,0x00,True,4,3.17,3.82,-0.45
21:16:41.793,21:16:41.793,16941.453,0x8A,0x00,True,4,3.19,3.78,-0.46
21:17:11.788,21:17:11.788,16971.448,0x8A,0x00,True,4,3.2,3.8,-0.49
21:17:41.777,21:17:41.777,17001.437,0x8A,0x00,True,4,3.18,3.79,-0.51
21:18:11.758,21:18:11.758,17031.418,0x8A,0x00,True,4,3.17,3.82,-0.47
21:18:41.737,21:18:41.737,17061.397,0x8A,0x00,True,5,3.19,3.84,-0.46
21:19:11.712,21:19:11.712,17091.372,0x8A,0x00,True,5,3.19,3.84,-0.48
21:19:41.697,21:19:41.697,17121.357,0x8A,0x00,True,4,3.18,3.78,-0.46
21:20:11.697,21:20:11.697,17151.357,0x8A,0x00,True,5,3.2,3.82,-0.5
21:20:41.678,21:20:41.678,17181.338,0x8A,0x00,True,5,3.19,3.81,-0.47
21:21:11.667,21:21:11.667,17211.327,0x8A,0x00,True,5,3.21,3.81,-0.49
21:21:41.647,21:21:41.647,17241.307,0x8A,0x00,True,5,3.17,3.84,-0.47
21:22:11.638,21:22:11.638,17271.298,0x8A,0x00,True,4,3.17,3.82,-0.52
21:22:41.622,21:22:41.622,17301.282,0x8A,0x00,True,4,3.18,3.81,-0.47
21:23:11.607,21:23:11.607,17331.267,0x8A,0x00,True,4,3.18,3.81,-0.5
21:23:41.587,21:23:41.587,17361.247,0x8A,0x00,True,5,3.21,3.84,-0.46
21:24:11.587,21:24:11.587,17391.247,0x8A,0x00,True,5,3.21,3.84,-0.47
21:24:41.577,21:24:41.577,17421.237,0x8A,0x00,True,5,3.17,3.83,-0.5
21:25:11.547,21:25:11.547,17451.207,0x8A,0x00,True,5,3.15,3.86,-0.49
21:25:41.548,21:25:41.548,17481.208,0x8A,0x00,True,4,3.16,3.82,-0.49
21:26:11.532,21:26:11.532,17511.192,0x8A,0x00,True,4,3.18,3.81,-0.45
21:26:41.522,21:26:41.522,17541.182,0x8A,0x00,True,4,3.17,3.8,-0.5
21:27:11.507,21:27:11.507,17571.167,0x8A,0x00,True,4,3.16,3.8,-0.49
21:27:41.492,21:27:41.492,17601.152,0x8A,0x00,True,5,3.18,3.83,-0.45
21:28:11.482,21:28:11.482,17631.142,0x8A,0x00,True,4,3.18,3.81,-0.48
21:28:41.457,21:28:41.457,17661.117,0x8A,0x00,True,4,3.21,3.8,-0.47
21:29:11.457,21:29:11.457,17691.117,0x8A,0x00,True,5,3.18,3.83,-0.53
21:29:41.447,21:29:41.447,17721.107,0x8A,0x00,True,5,3.22,3.83,-0.48
21:30:11.445,21:30:11.445,17751.105,0x8A,0x00,True,4,3.15,3.83,-0.53
21:30:41.422,21:30:41.422,17781.082,0x8A,0x00,True,4,3.17,3.8,-0.48
21:31:11.402,21:31:11.402,17811.062,0x8A,0x00,True,5,3.2,3.83,-0.48
21:31:41.402,21:31:41.402,17841.062,0x8A,0x00,True,4,3.15,3.8,-0.5
21:32:11.391,21:32:11.391,17871.051,0x8A,0x00,True,4,3.17,3.8,-0.49
21:32:41.378,21:32:41.378,17901.038,0x8A,0x00,True,5,3.19,3.83,-0.51
21:33:11.353,21:33:11.353,17931.013,0x8A,0x00,True,4,3.17,3.77,-0.49
21:33:41.343,21:33:41.343,17961.003,0x8A,0x00,True,5,3.17,3.83,-0.5
21:34:11.342,21:34:11.342,17991.002,0x8A,0x00,True,4,3.16,3.8,-0.5
21:34:41.322,21:34:41.322,18020.982,0x8A,0x00,True,4,3.18,3.8,-0.48
21:35:11.325,21:35:11.325,18050.985,0x8A,0x00,True,4,3.17,3.83,-0.43
21:35:41.298,21:35:41.298,18080.958,0x8A,0x00,True,4,3.2,3.79,-0.48
21:36:11.287,21:36:11.287,18110.947,0x8A,0x00,True,5,3.22,3.8,-0.49
21:36:41.272,21:36:41.272,18140.932,0x8A,0x00,True,5,3.18,3.82,-0.54
21:37:11.263,21:37:11.263,18170.923,0x8A,0x00,True,5,3.22,3.83,-0.46
21:37:41.247,21:37:41.247,18200.907,0x8A,0x00,True,4,3.21,3.79,-0.46
21:38:11.232,21:38:11.232,18230.892,0x8A,0x00,True,4,3.16,3.79,-0.47
21:38:41.218,21:38:41.218,18260.878,0x8A,0x00,True,5,3.21,3.83,-0.4
21:39:11.213,21:39:11.213,18290.873,0x8A,0x00,True,5,3.18,3.87,-0.45
21:39:41.194,21:39:41.194,18320.854,0x8A,0x00,True,4,3.15,3.78,-0.45
21:40:11.187,21:40:11.187,18350.847,0x8A,0x00,True,4,3.16,3.83,-0.51
21:40:41.178,21:40:41.178,18380.838,0x8A,0x00,True,4,3.2,3.79,-0.52
21:41:11.162,21:41:11.162,18410.822,0x8A,0x00,True,5,3.21,3.81,-0.51
21:41:41.138,21:41:41.138,18440.798,0x8A,0x00,True,5,3.17,3.86,-0.46
21:42:11.128,21:42:11.128,18470.788,0x8A,0x00,True,4,3.16,3.82,-0.47
21:42:41.127,21:42:41.127,18500.787,0x8A,0x00,True,4,3.19,3.78,-0.46
21:43:11.112,21:43:11.112,18530.772,0x8A,0x00,True,4,3.16,3.8,-0.52
21:43:41.103,21:43:41.103,18560.763,0x8A,0x00,True,4,3.16,3.83,-0.54
21:44:11.077,21:44:11.077,18590.737,0x8A,0x00,True,4,3.17,3.81,-0.42
21:44:41.078,21:44:41.078,18620.738,0x8A,0x00,True,4,3.18,3.81,-0.52
21:45:11.057,21:45:11.057,18650.717,0x8A,0x00,True,4,3.19,3.81,-0.45
21:45:41.048,21:45:41.048,18680.708,0x8A,0x00,True,5,3.2,3.81,-0.42
21:46:11.037,21:46:11.037,18710.697,0x8A,0x00,True,4,3.17,3.81,-0.46
21:46:41.022,21:46:41.022,18740.682,0x8A,0x00,True,4,3.19,3.81,-0.43
21:47:11.013,21:47:11.013,18770.673,0x8A,0x00,True,5,3.2,3.82,-0.53
21:47:40.987,21:47:40.987,18800.647,0x8A,0x00,True,5,3.2,3.82,-0.5
21:48:10.987,21:48:10.987,18830.647,0x8A,0x00,True,4,3.17,3.82,-0.47
21:48:40.963,21:48:40.963,18860.623,0x8A,0x00,True,4,3.17,3.8,-0.44
21:49:10.968,21:49:10.968,18890.628,0x8A,0x00,True,4,3.18,3.79,-0.53
21:49:40.947,21:49:40.947,18920.607,0x8A,0x00,True,5,3.18,3.83,-0.46
21:50:10.922,21:50:10.922,18950.582,0x8A,0x00,True,5,3.14,3.87,-0.54
21:50:40.907,21:50:40.907,18980.567,0x8A,0x00,True,4,3.17,3.82,-0.47
21:51:10.897,21:51:10.897,19010.557,0x8A,0x00,True,4,3.15,3.82,-0.47
21:51:40.897,21:51:40.897,19040.557,0x8A,0x00,True,4,3.16,3.83,-0.5
21:52:10.893,21:52:10.893,19070.553,0x8A,0x00,True,4,3.2,3.81,-0.44
21:52:40.877,21:52:40.877,19100.537,0x8A,0x00,True,4,3.17,3.81,-0.51
21:53:10.857,21:53:10.857,19130.517,0x8A,0x00,True,4,3.16,3.77,-0.45
21:53:40.837,21:53:40.837,19160.497,0x8A,0x00,True,4,3.19,3.79,-0.46
21:54:10.823,21:54:10.823,19190.483,0x8A,0x00,True,4,3.17,3.8,-0.52
21:54:40.822,21:54:40.822,19220.482,0x8A,0x00,True,4,3.2,3.8,-0.46
21:55:10.812,21:55:10.812,19250.472,0x8A,0x00,True,4,3.17,3.83,-0.46
21:55:40.787,21:55:40.787,19280.447,0x8A,0x00,True,5,3.19,3.81,-0.52
21:56:10.793,21:56:10.793,19310.453,0x8A,0x00,True,4,3.17,3.8,-0.48
21:56:40.782,21:56:40.782,19340.442,0x8A,0x00,True,5,3.19,3.84,-0.53
21:57:10.753,21:57:10.753,19370.413,0x8A,0x00,True,4,3.15,3.79,-0.49
21:57:40.738,21:57:40.738,19400.398,0x8A,0x00,True,4,3.18,3.79,-0.49
21:58:10.737,21:58:10.737,19430.397,0x8A,0x00,True,5,3.19,3.81,-0.48
21:58:40.718,21:58:40.718,19460.378,0x8A,0x00,True,4,3.16,3.82,-0.48
21:59:10.709,21:59:10.709,19490.369,0x8A,0x00,True,5,3.2,3.81,-0.45
21:59:40.697,21:59:40.697,19520.357,0x8A,0x00,True,4,3.18,3.81,-0.46
22:00:10.683,22:00:10.683,19550.343,0x8A,0x00,True,4,3.17,3.8,-0.49
22:00:40.662,22:00:40.662,19580.322,0x8A,0x00,True,4,3.17,3.8,-0.53
22:01:10.657,22:01:10.657,19610.317,0x8A,0x00,True,4,3.19,3.81,-0.47
22:01:40.637,22:01:40.637,19640.297,0x8A,0x00,True,5,3.21,3.81,-0.4
22:02:10.627,22:02:10.627,19670.287,0x8A,0x00,True,4,3.17,3.82,-0.44
22:02:40.607,22:02:40.607,19700.267,0x8A,0x00,True,4,3.16,3.83,-0.47
22:03:10.582,22:03:10.582,19730.242,0x8A,0x00,True,4,3.16,3.82,-0.47
22:03:40.577,22:03:40.577,19760.237,0x8A,0x00,True,4,3.14,3.81,-0.51
22:04:10.562,22:04:10.562,19790.222,0x8A,0x00,True,4,3.16,3.78,-0.48
22:04:40.538,22:04:40.538,19820.198,0x8A,0x00,True,4,3.14,3.79,-0.51
22:05:10.527,22:05:10.527,19850.187,0x8A,0x00,True,5,3.2,3.81,-0.49
22:05:40.502,22:05:40.502,19880.162,0x8A,0x00,True,4,3.17,3.83,-0.43
22:06:10.498,22:06:10.498,19910.158,0x8A,0x00,True,5,3.19,3.83,-0.43
22:06:40.482,22:06:40.482,19940.142,0x8A,0x00,True,5,3.18,3.82,-0.5
22:07:10.470,22:07:10.470,19970.13,0x8A,0x00,True,4,3.16,3.8,-0.51
22:07:40.470,22:07:40.470,20000.13,0x8A,0x00,True,4,3.16,3.82,-0.51
22:08:10.433,22:08:10.433,20030.093,0x8A,0x00,True,5,3.2,3.81,-0.5
22:08:40.422,22:08:40.422,20060.082,0x8A,0x00,True,4,3.15,3.8,-0.52
22:09:10.412,22:09:10.412,20090.072,0x8A,0x00,True,4,3.14,3.79,-0.43
22:09:40.393,22:09:40.393,20120.053,0x8A,0x00,True,4,3.19,3.8,-0.49
22:10:10.362,22:10:10.362,20150.022,0x8A,0x00,True,4,3.17,3.79,-0.49
22:10:40.348,22:10:40.348,20180.008,0x8A,0x00,True,4,3.16,3.79,-0.51
22:11:10.332,22:11:10.332,20209.992,0x8A,0x00,True,4,3.18,3.81,-0.45
22:11:40.327,22:11:40.327,20239.987,0x8A,0x00,True,4,3.16,3.82,-0.5
22:12:10.313,22:12:10.313,20269.973,0x8A,0x00,True,4,3.18,3.8,-0.44
22:12:40.287,22:12:40.287,20299.947,0x8A,0x00,True,4,3.18,3.82,-0.42
22:13:10.272,22:13:10.272,20329.932,0x8A,0x00,True,4,3.16,3.78,-0.45
22:13:40.272,22:13:40.272,20359.932,0x8A,0x00,True,4,3.15,3.79,-0.45
22:14:10.247,22:14:10.247,20389.907,0x8A,0x00,True,4,3.16,3.8,-0.49
